Course,Year,Season,Antal bestået,Antal tilmeldte,Eksamensgennemsnit,Fremmødte
23101,2018,Summer,,2,,2
23101,2018,Winter,"36  (83  %  af de tilmeldte,  87  %  af de fremmødte)",43,"7,1 (Efter 7-trinsskalaen)",41
23101,2019,Summer,,3,,3
23101,2019,Winter,"47  (97  %  af de tilmeldte,  100  %  af de fremmødte)",48,"8,4 (Efter 7-trinsskalaen)",47
23101,2020,Winter,"50  (98  %  af de tilmeldte,  100  %  af de fremmødte)",51,"9,1 (Efter 7-trinsskalaen)",50
23101,2021,Winter,"32  (100  %  af de tilmeldte,  100  %  af de fremmødte)",32,"8,9 (Efter 7-trinsskalaen)",32
23101,2022,Winter,"34  (100  %  af de tilmeldte,  100  %  af de fremmødte)",34,9 (Efter 7-trinsskalaen),34
23101,2023,Winter,"48  (97  %  af de tilmeldte,  100  %  af de fremmødte)",49,"9,4 (Efter 7-trinsskalaen)",48
23102,2017,Summer,"28  (100  %  af de tilmeldte,  100  %  af de fremmødte)",28,8 (Efter 7-trinsskalaen),28
23102,2018,Summer,"47  (92  %  af de tilmeldte,  94  %  af de fremmødte)",51,"6,6 (Efter 7-trinsskalaen)",50
23102,2019,Summer,"39  (88  %  af de tilmeldte,  92  %  af de fremmødte)",44,"6,5 (Efter 7-trinsskalaen)",42
23102,2020,Summer,"47  (92  %  af de tilmeldte,  92  %  af de fremmødte)",51,7 (Efter 7-trinsskalaen),51
23102,2021,Summer,"48  (96  %  af de tilmeldte,  97  %  af de fremmødte)",50,"8,3 (Efter 7-trinsskalaen)",49
23102,2022,Summer,"38  (97  %  af de tilmeldte,  97  %  af de fremmødte)",39,"7,4 (Efter 7-trinsskalaen)",39
23102,2023,Summer,"29  (87  %  af de tilmeldte,  90  %  af de fremmødte)",33,"8,1 (Efter 7-trinsskalaen)",32
23102,2024,Summer,"43  (97  %  af de tilmeldte,  97  %  af de fremmødte)",44,"7,5 (Efter 7-trinsskalaen)",44
23151,2017,Summer,,1,,0
23151,2017,Winter,"5  (100  %  af de tilmeldte,  100  %  af de fremmødte)",5,"9,8 (Efter 7-trinsskalaen)",5
23151,2018,Winter,,1,,1
23151,2019,Winter,,2,,2
23151,2020,Winter,"5  (71  %  af de tilmeldte,  100  %  af de fremmødte)",7,"10,8 (Efter 7-trinsskalaen)",5
23151,2021,Winter,,3,,3
23152,2017,Summer,,2,,1
23152,2017,Winter,"7  (87  %  af de tilmeldte,  100  %  af de fremmødte)",8,"10,1 (Efter 7-trinsskalaen)",7
23152,2018,Winter,,2,,1
23152,2019,Winter,,2,,2
23152,2020,Winter,"7  (100  %  af de tilmeldte,  100  %  af de fremmødte)",7,"10,1 (Efter 7-trinsskalaen)",7
23152,2021,Winter,,2,,1
23153,2017,Summer,,1,,0
23153,2017,Winter,,4,,3
23154,2017,Summer,,1,,0
23154,2017,Winter,"5  (100  %  af de tilmeldte,  100  %  af de fremmødte)",5,"7,6 (Efter 7-trinsskalaen)",5
23154,2018,Winter,"5  (19  %  af de tilmeldte,  100  %  af de fremmødte)",26,"6,6 (Efter 7-trinsskalaen)",5
23154,2019,Winter,,21,,3
23154,2020,Winter,"5  (100  %  af de tilmeldte,  100  %  af de fremmødte)",5,"9,2 (Efter 7-trinsskalaen)",5
23154,2021,Winter,,3,,3
23155,2019,Winter,,1,,0
23155,2020,Winter,"8  (100  %  af de tilmeldte,  100  %  af de fremmødte)",8,"10,1 (Efter 7-trinsskalaen)",8
23155,2021,Winter,,4,,3
23155,2022,Winter,,1,,1
23205,2019,Winter,"54  (94  %  af de tilmeldte,  94  %  af de fremmødte)",57,"7,6 (Efter 7-trinsskalaen)",57
23205,2020,Summer,"5  (83  %  af de tilmeldte,  83  %  af de fremmødte)",6,"5,5 (Efter 7-trinsskalaen)",6
23205,2020,Winter,"34  (87  %  af de tilmeldte,  100  %  af de fremmødte)",39,"9,2 (Efter 7-trinsskalaen)",34
23205,2021,Summer,,2,,2
23205,2021,Winter,"89  (92  %  af de tilmeldte,  93  %  af de fremmødte)",96,"7,5 (Efter 7-trinsskalaen)",95
23205,2022,Summer,"5  (100  %  af de tilmeldte,  100  %  af de fremmødte)",5,6 (Efter 7-trinsskalaen),5
23205,2022,Winter,"52  (86  %  af de tilmeldte,  88  %  af de fremmødte)",60,"5,6 (Efter 7-trinsskalaen)",59
23205,2023,Summer,"5  (83  %  af de tilmeldte,  83  %  af de fremmødte)",6,"5,2 (Efter 7-trinsskalaen)",6
23205,2023,Winter,"82  (88  %  af de tilmeldte,  88  %  af de fremmødte)",93,"5,3 (Efter 7-trinsskalaen)",93
23205,2024,Summer,"5  (100  %  af de tilmeldte,  100  %  af de fremmødte)",5,6 (Efter 7-trinsskalaen),5
23206,2018,Summer,"30  (85  %  af de tilmeldte,  90  %  af de fremmødte)",35,"5,1 (Efter 7-trinsskalaen)",33
23206,2019,Summer,"27  (79  %  af de tilmeldte,  87  %  af de fremmødte)",34,"6,4 (Efter 7-trinsskalaen)",31
23206,2020,Summer,"23  (82  %  af de tilmeldte,  88  %  af de fremmødte)",28,"6,7 (Efter 7-trinsskalaen)",26
23206,2021,Summer,"13  (86  %  af de tilmeldte,  100  %  af de fremmødte)",15,"6,4 (Efter 7-trinsskalaen)",13
23206,2022,Summer,"20  (83  %  af de tilmeldte,  83  %  af de fremmødte)",24,"4,6 (Efter 7-trinsskalaen)",24
23206,2023,Summer,"9  (64  %  af de tilmeldte,  75  %  af de fremmødte)",14,"5,5 (Efter 7-trinsskalaen)",12
23206,2024,Summer,"14  (100  %  af de tilmeldte,  100  %  af de fremmødte)",14,"7,1 (Efter 7-trinsskalaen)",14
23210,2022,Winter,"13  (92  %  af de tilmeldte,  100  %  af de fremmødte)",14,"8,9 (Efter 7-trinsskalaen)",13
23210,2023,Winter,"14  (77  %  af de tilmeldte,  100  %  af de fremmødte)",18,"9,9 (Efter 7-trinsskalaen)",14
23210,2024,Summer,,1,,1
23211,2019,Summer,"22  (91  %  af de tilmeldte,  100  %  af de fremmødte)",24,"8,1 (Efter 7-trinsskalaen)",22
23211,2020,Summer,"25  (96  %  af de tilmeldte,  100  %  af de fremmødte)",26,"9,5 (Efter 7-trinsskalaen)",25
23211,2020,Winter,,1,,1
23211,2021,Summer,"30  (93  %  af de tilmeldte,  100  %  af de fremmødte)",32,"8,4 (Efter 7-trinsskalaen)",30
23211,2022,Summer,"23  (100  %  af de tilmeldte,  100  %  af de fremmødte)",23,"9,4 (Efter 7-trinsskalaen)",23
23211,2023,Summer,"30  (93  %  af de tilmeldte,  96  %  af de fremmødte)",32,"8,4 (Efter 7-trinsskalaen)",31
23212,2021,Summer,"6  (85  %  af de tilmeldte,  100  %  af de fremmødte)",7,"8,8 (Efter 7-trinsskalaen)",6
23212,2022,Summer,"21  (95  %  af de tilmeldte,  100  %  af de fremmødte)",22,9 (Efter 7-trinsskalaen),21
23212,2023,Summer,"14  (100  %  af de tilmeldte,  100  %  af de fremmødte)",14,"9,9 (Efter 7-trinsskalaen)",14
23213,2021,Summer,"119  (97  %  af de tilmeldte,  98  %  af de fremmødte)",122,Intet eksamensgennemsnit,121
23214,2023,Winter,"113  (97  %  af de tilmeldte,  97  %  af de fremmødte)",116,Intet eksamensgennemsnit,116
23216,2024,Summer,"20  (74  %  af de tilmeldte,  100  %  af de fremmødte)",27,"8,2 (Efter 7-trinsskalaen)",20
23220,2019,Winter,"39  (95  %  af de tilmeldte,  95  %  af de fremmødte)",41,"9,7 (Efter 7-trinsskalaen)",41
23220,2020,Winter,"25  (100  %  af de tilmeldte,  100  %  af de fremmødte)",25,"9,3 (Efter 7-trinsskalaen)",25
23220,2022,Winter,"22  (95  %  af de tilmeldte,  95  %  af de fremmødte)",23,"7,3 (Efter 7-trinsskalaen)",23
23220,2023,Winter,"19  (90  %  af de tilmeldte,  90  %  af de fremmødte)",21,"6,7 (Efter 7-trinsskalaen)",21
23220,2024,Summer,,2,,2
23255,2020,Summer,"12  (85  %  af de tilmeldte,  100  %  af de fremmødte)",14,"9,8 (Efter 7-trinsskalaen)",12
23255,2021,Summer,"8  (88  %  af de tilmeldte,  100  %  af de fremmødte)",9,"8,8 (Efter 7-trinsskalaen)",8
23255,2022,Summer,"6  (85  %  af de tilmeldte,  100  %  af de fremmødte)",7,"8,3 (Efter 7-trinsskalaen)",6
23255,2023,Summer,"13  (100  %  af de tilmeldte,  100  %  af de fremmødte)",13,"8,9 (Efter 7-trinsskalaen)",13
23256,2020,Summer,"7  (87  %  af de tilmeldte,  100  %  af de fremmødte)",8,"8,4 (Efter 7-trinsskalaen)",7
23256,2021,Summer,"18  (85  %  af de tilmeldte,  100  %  af de fremmødte)",21,"9,4 (Efter 7-trinsskalaen)",18
23256,2022,Summer,"19  (100  %  af de tilmeldte,  100  %  af de fremmødte)",19,"9,3 (Efter 7-trinsskalaen)",19
23256,2023,Summer,"32  (100  %  af de tilmeldte,  100  %  af de fremmødte)",32,"9,3 (Efter 7-trinsskalaen)",32
23256,2024,Summer,"38  (100  %  af de tilmeldte,  100  %  af de fremmødte)",38,"8,6 (Efter 7-trinsskalaen)",38
23257,2020,Summer,"9  (64  %  af de tilmeldte,  100  %  af de fremmødte)",14,"10,7 (Efter 7-trinsskalaen)",9
23257,2021,Summer,"9  (75  %  af de tilmeldte,  100  %  af de fremmødte)",12,"10,4 (Efter 7-trinsskalaen)",9
23257,2022,Summer,"17  (100  %  af de tilmeldte,  100  %  af de fremmødte)",17,"9,2 (Efter 7-trinsskalaen)",17
23257,2023,Summer,"41  (91  %  af de tilmeldte,  100  %  af de fremmødte)",45,8 (Efter 7-trinsskalaen),41
23257,2024,Summer,"19  (100  %  af de tilmeldte,  100  %  af de fremmødte)",19,"9,3 (Efter 7-trinsskalaen)",19
23258,2017,Summer,"47  (87  %  af de tilmeldte,  87  %  af de fremmødte)",54,"6,2 (Efter 7-trinsskalaen)",54
23258,2017,Winter,,1,,1
23258,2018,Summer,"40  (93  %  af de tilmeldte,  100  %  af de fremmødte)",43,"7,6 (Efter 7-trinsskalaen)",40
23258,2019,Summer,"30  (93  %  af de tilmeldte,  96  %  af de fremmødte)",32,"9,2 (Efter 7-trinsskalaen)",31
23258,2020,Summer,"43  (89  %  af de tilmeldte,  91  %  af de fremmødte)",48,"6,8 (Efter 7-trinsskalaen)",47
23258,2021,Summer,"44  (91  %  af de tilmeldte,  97  %  af de fremmødte)",48,"7,7 (Efter 7-trinsskalaen)",45
23258,2022,Summer,"52  (96  %  af de tilmeldte,  100  %  af de fremmødte)",54,9 (Efter 7-trinsskalaen),52
23258,2023,Summer,"44  (95  %  af de tilmeldte,  95  %  af de fremmødte)",46,"7,8 (Efter 7-trinsskalaen)",46
23258,2024,Summer,"54  (93  %  af de tilmeldte,  94  %  af de fremmødte)",58,"9,3 (Efter 7-trinsskalaen)",57
23259,2019,Summer,"19  (100  %  af de tilmeldte,  100  %  af de fremmødte)",19,"11,5 (Efter 7-trinsskalaen)",19
23259,2020,Summer,"29  (93  %  af de tilmeldte,  100  %  af de fremmødte)",31,"10,8 (Efter 7-trinsskalaen)",29
23259,2021,Summer,"33  (91  %  af de tilmeldte,  91  %  af de fremmødte)",36,"9,2 (Efter 7-trinsskalaen)",36
23260,2021,Winter,"61  (95  %  af de tilmeldte,  96  %  af de fremmødte)",64,"8,2 (Efter 7-trinsskalaen)",63
23260,2022,Summer,,2,,2
23260,2022,Winter,"53  (96  %  af de tilmeldte,  98  %  af de fremmødte)",55,"8,7 (Efter 7-trinsskalaen)",54
23260,2023,Summer,,1,,1
23260,2023,Winter,"32  (86  %  af de tilmeldte,  91  %  af de fremmødte)",37,8 (Efter 7-trinsskalaen),35
23260,2024,Summer,"4  (100  %  af de tilmeldte,  100  %  af de fremmødte)",4,"6,5 (Efter 7-trinsskalaen)",4
23262,2022,Summer,"17  (100  %  af de tilmeldte,  100  %  af de fremmødte)",17,"9,1 (Efter 7-trinsskalaen)",17
23262,2023,Summer,"34  (89  %  af de tilmeldte,  89  %  af de fremmødte)",38,"8,5 (Efter 7-trinsskalaen)",38
23262,2024,Summer,"24  (96  %  af de tilmeldte,  96  %  af de fremmødte)",25,"9,3 (Efter 7-trinsskalaen)",25
23263,2022,Winter,"6  (75  %  af de tilmeldte,  100  %  af de fremmødte)",8,"9,8 (Efter 7-trinsskalaen)",6
23263,2023,Winter,"9  (90  %  af de tilmeldte,  100  %  af de fremmødte)",10,"9,9 (Efter 7-trinsskalaen)",9
23272,2017,Winter,"7  (77  %  af de tilmeldte,  87  %  af de fremmødte)",9,"5,8 (Efter 7-trinsskalaen)",8
23272,2018,Summer,,2,,2
23272,2018,Winter,"26  (52  %  af de tilmeldte,  89  %  af de fremmødte)",50,"6,8 (Efter 7-trinsskalaen)",29
23272,2019,Summer,,4,,3
23272,2019,Winter,"14  (40  %  af de tilmeldte,  87  %  af de fremmødte)",35,"7,2 (Efter 7-trinsskalaen)",16
23272,2020,Summer,,2,,2
23272,2020,Winter,"16  (94  %  af de tilmeldte,  94  %  af de fremmødte)",17,"8,3 (Efter 7-trinsskalaen)",17
23272,2021,Summer,,1,,1
23272,2021,Winter,"15  (88  %  af de tilmeldte,  93  %  af de fremmødte)",17,"7,6 (Efter 7-trinsskalaen)",16
23272,2022,Winter,"8  (100  %  af de tilmeldte,  100  %  af de fremmødte)",8,"7,4 (Efter 7-trinsskalaen)",8
23272,2023,Winter,"11  (78  %  af de tilmeldte,  84  %  af de fremmødte)",14,"6,3 (Efter 7-trinsskalaen)",13
23281,2017,Winter,"27  (100  %  af de tilmeldte,  100  %  af de fremmødte)",27,"8,8 (Efter 7-trinsskalaen)",27
23281,2018,Winter,"33  (91  %  af de tilmeldte,  97  %  af de fremmødte)",36,"8,1 (Efter 7-trinsskalaen)",34
23281,2019,Summer,,2,,2
23281,2019,Winter,"35  (94  %  af de tilmeldte,  100  %  af de fremmødte)",37,"7,7 (Efter 7-trinsskalaen)",35
23301,2017,Winter,"21  (100  %  af de tilmeldte,  100  %  af de fremmødte)",21,"9,9 (Efter 7-trinsskalaen)",21
23301,2018,Winter,"17  (94  %  af de tilmeldte,  100  %  af de fremmødte)",18,"9,6 (Efter 7-trinsskalaen)",17
23301,2019,Winter,"16  (100  %  af de tilmeldte,  100  %  af de fremmødte)",16,"10,2 (Efter 7-trinsskalaen)",16
23301,2020,Winter,"20  (100  %  af de tilmeldte,  100  %  af de fremmødte)",20,"9,3 (Efter 7-trinsskalaen)",20
23301,2021,Winter,"19  (95  %  af de tilmeldte,  100  %  af de fremmødte)",20,9 (Efter 7-trinsskalaen),19
23301,2022,Winter,"4  (100  %  af de tilmeldte,  100  %  af de fremmødte)",4,"11,5 (Efter 7-trinsskalaen)",4
23301,2023,Winter,"9  (100  %  af de tilmeldte,  100  %  af de fremmødte)",9,"10,2 (Efter 7-trinsskalaen)",9
23360,2023,Winter,"10  (100  %  af de tilmeldte,  100  %  af de fremmødte)",10,"7,9 (Efter 7-trinsskalaen)",10
23511,2017,Summer,,2,,2
23511,2017,Winter,"18  (64  %  af de tilmeldte,  66  %  af de fremmødte)",28,"3,2 (Efter 7-trinsskalaen)",27
23511,2018,Summer,"4  (66  %  af de tilmeldte,  66  %  af de fremmødte)",6,"2,8 (Efter 7-trinsskalaen)",6
23511,2018,Winter,"10  (58  %  af de tilmeldte,  71  %  af de fremmødte)",17,"3,4 (Efter 7-trinsskalaen)",14
23511,2019,Summer,,2,,2
23511,2019,Winter,"22  (95  %  af de tilmeldte,  100  %  af de fremmødte)",23,7 (Efter 7-trinsskalaen),22
23511,2020,Winter,"19  (90  %  af de tilmeldte,  90  %  af de fremmødte)",21,"5,2 (Efter 7-trinsskalaen)",21
23511,2021,Summer,,1,,1
23511,2021,Winter,"25  (96  %  af de tilmeldte,  96  %  af de fremmødte)",26,"5,8 (Efter 7-trinsskalaen)",26
23511,2022,Summer,,1,,1
23511,2022,Winter,"16  (100  %  af de tilmeldte,  100  %  af de fremmødte)",16,"6,8 (Efter 7-trinsskalaen)",16
23511,2023,Winter,"24  (96  %  af de tilmeldte,  96  %  af de fremmødte)",25,"6,8 (Efter 7-trinsskalaen)",25
23511,2024,Summer,,1,,1
23512,2017,Summer,"21  (70  %  af de tilmeldte,  84  %  af de fremmødte)",30,"7,8 (Efter 7-trinsskalaen)",25
23520,2017,Summer,"20  (100  %  af de tilmeldte,  100  %  af de fremmødte)",20,"9,1 (Efter 7-trinsskalaen)",20
23520,2018,Summer,"19  (100  %  af de tilmeldte,  100  %  af de fremmødte)",19,"10,2 (Efter 7-trinsskalaen)",19
23520,2019,Summer,"20  (95  %  af de tilmeldte,  100  %  af de fremmødte)",21,"8,8 (Efter 7-trinsskalaen)",20
23520,2020,Summer,"29  (100  %  af de tilmeldte,  100  %  af de fremmødte)",29,"7,9 (Efter 7-trinsskalaen)",29
23520,2021,Summer,"17  (100  %  af de tilmeldte,  100  %  af de fremmødte)",17,"8,9 (Efter 7-trinsskalaen)",17
23520,2022,Summer,"16  (100  %  af de tilmeldte,  100  %  af de fremmødte)",16,"9,6 (Efter 7-trinsskalaen)",16
23520,2023,Summer,"17  (89  %  af de tilmeldte,  94  %  af de fremmødte)",19,"8,4 (Efter 7-trinsskalaen)",18
23520,2024,Summer,"8  (100  %  af de tilmeldte,  100  %  af de fremmødte)",8,"10,1 (Efter 7-trinsskalaen)",8
23521,2017,Summer,,1,,1
23521,2017,Winter,"83  (93  %  af de tilmeldte,  93  %  af de fremmødte)",89,"7,2 (Efter 7-trinsskalaen)",89
23521,2018,Winter,"76  (75  %  af de tilmeldte,  93  %  af de fremmødte)",101,"5,9 (Efter 7-trinsskalaen)",81
23521,2019,Summer,,2,,2
23521,2019,Winter,"96  (73  %  af de tilmeldte,  88  %  af de fremmødte)",130,"6,6 (Efter 7-trinsskalaen)",108
23521,2020,Summer,"3  (75  %  af de tilmeldte,  75  %  af de fremmødte)",4,"3,2 (Efter 7-trinsskalaen)",4
23521,2020,Winter,"72  (87  %  af de tilmeldte,  90  %  af de fremmødte)",82,"6,8 (Efter 7-trinsskalaen)",80
23521,2021,Summer,"5  (100  %  af de tilmeldte,  100  %  af de fremmødte)",5,"6,6 (Efter 7-trinsskalaen)",5
23521,2021,Winter,"80  (95  %  af de tilmeldte,  96  %  af de fremmødte)",84,"7,8 (Efter 7-trinsskalaen)",83
23521,2022,Summer,,2,,2
23521,2022,Winter,"83  (91  %  af de tilmeldte,  94  %  af de fremmødte)",91,"7,8 (Efter 7-trinsskalaen)",88
23521,2023,Summer,,2,,2
23521,2023,Winter,"89  (97  %  af de tilmeldte,  100  %  af de fremmødte)",91,"8,5 (Efter 7-trinsskalaen)",89
23521,2024,Summer,,1,,1
23522,2017,Winter,"16  (100  %  af de tilmeldte,  100  %  af de fremmødte)",16,"9,4 (Efter 7-trinsskalaen)",16
23522,2018,Winter,"19  (100  %  af de tilmeldte,  100  %  af de fremmødte)",19,"10,8 (Efter 7-trinsskalaen)",19
23522,2019,Winter,"25  (100  %  af de tilmeldte,  100  %  af de fremmødte)",25,"10,4 (Efter 7-trinsskalaen)",25
23522,2020,Winter,"23  (95  %  af de tilmeldte,  100  %  af de fremmødte)",24,"10,1 (Efter 7-trinsskalaen)",23
23522,2021,Winter,"12  (100  %  af de tilmeldte,  100  %  af de fremmødte)",12,"9,9 (Efter 7-trinsskalaen)",12
23522,2022,Winter,"15  (88  %  af de tilmeldte,  100  %  af de fremmødte)",17,11 (Efter 7-trinsskalaen),15
23522,2023,Winter,"7  (100  %  af de tilmeldte,  100  %  af de fremmødte)",7,"10,6 (Efter 7-trinsskalaen)",7
23531,2017,Summer,"23  (95  %  af de tilmeldte,  100  %  af de fremmødte)",24,"9,6 (Efter 7-trinsskalaen)",23
23531,2018,Summer,"35  (100  %  af de tilmeldte,  100  %  af de fremmødte)",35,10 (Efter 7-trinsskalaen),35
23531,2019,Summer,"42  (97  %  af de tilmeldte,  100  %  af de fremmødte)",43,"10,1 (Efter 7-trinsskalaen)",42
23531,2020,Summer,"24  (82  %  af de tilmeldte,  100  %  af de fremmødte)",29,"9,5 (Efter 7-trinsskalaen)",24
23531,2021,Summer,"21  (91  %  af de tilmeldte,  100  %  af de fremmødte)",23,10 (Efter 7-trinsskalaen),21
23531,2022,Summer,"17  (100  %  af de tilmeldte,  100  %  af de fremmødte)",17,"10,6 (Efter 7-trinsskalaen)",17
23531,2023,Summer,"28  (96  %  af de tilmeldte,  100  %  af de fremmødte)",29,"9,2 (Efter 7-trinsskalaen)",28
23532,2017,Summer,"31  (96  %  af de tilmeldte,  100  %  af de fremmødte)",32,"9,3 (Efter 7-trinsskalaen)",31
23532,2018,Summer,"31  (96  %  af de tilmeldte,  100  %  af de fremmødte)",32,"9,5 (Efter 7-trinsskalaen)",31
23532,2019,Summer,"32  (100  %  af de tilmeldte,  100  %  af de fremmødte)",32,"9,6 (Efter 7-trinsskalaen)",32
23532,2020,Summer,"24  (100  %  af de tilmeldte,  100  %  af de fremmødte)",24,"9,2 (Efter 7-trinsskalaen)",24
23532,2021,Summer,"25  (96  %  af de tilmeldte,  100  %  af de fremmødte)",26,"9,2 (Efter 7-trinsskalaen)",25
23532,2022,Summer,"27  (100  %  af de tilmeldte,  100  %  af de fremmødte)",27,"9,3 (Efter 7-trinsskalaen)",27
23532,2023,Summer,"30  (100  %  af de tilmeldte,  100  %  af de fremmødte)",30,"8,7 (Efter 7-trinsskalaen)",30
23532,2024,Summer,"30  (100  %  af de tilmeldte,  100  %  af de fremmødte)",30,"8,8 (Efter 7-trinsskalaen)",30
23534,2020,Winter,"14  (93  %  af de tilmeldte,  100  %  af de fremmødte)",15,"7,9 (Efter 7-trinsskalaen)",14
23551,2017,Winter,"5  (100  %  af de tilmeldte,  100  %  af de fremmødte)",5,"8,2 (Efter 7-trinsskalaen)",5
23552,2017,Summer,"7  (100  %  af de tilmeldte,  100  %  af de fremmødte)",7,Intet eksamensgennemsnit,7
23552,2018,Summer,"20  (95  %  af de tilmeldte,  100  %  af de fremmødte)",21,Intet eksamensgennemsnit,20
23552,2019,Summer,"17  (85  %  af de tilmeldte,  100  %  af de fremmødte)",20,Intet eksamensgennemsnit,17
23552,2020,Summer,"27  (100  %  af de tilmeldte,  100  %  af de fremmødte)",27,Intet eksamensgennemsnit,27
23552,2021,Summer,"12  (100  %  af de tilmeldte,  100  %  af de fremmødte)",12,Intet eksamensgennemsnit,12
23552,2022,Summer,"24  (100  %  af de tilmeldte,  100  %  af de fremmødte)",24,Intet eksamensgennemsnit,24
23552,2023,Summer,"26  (92  %  af de tilmeldte,  100  %  af de fremmødte)",28,Intet eksamensgennemsnit,26
23552,2024,Summer,"30  (96  %  af de tilmeldte,  100  %  af de fremmødte)",31,Intet eksamensgennemsnit,30
23564,2017,Winter,"20  (100  %  af de tilmeldte,  100  %  af de fremmødte)",20,"8,6 (Efter 7-trinsskalaen)",20
23564,2018,Winter,"18  (100  %  af de tilmeldte,  100  %  af de fremmødte)",18,"9,9 (Efter 7-trinsskalaen)",18
23564,2019,Winter,"24  (100  %  af de tilmeldte,  100  %  af de fremmødte)",24,"9,7 (Efter 7-trinsskalaen)",24
23564,2020,Winter,"25  (96  %  af de tilmeldte,  100  %  af de fremmødte)",26,"9,6 (Efter 7-trinsskalaen)",25
23564,2021,Winter,"21  (95  %  af de tilmeldte,  100  %  af de fremmødte)",22,"10,8 (Efter 7-trinsskalaen)",21
23564,2022,Winter,"35  (100  %  af de tilmeldte,  100  %  af de fremmødte)",35,"9,9 (Efter 7-trinsskalaen)",35
23564,2023,Winter,"23  (100  %  af de tilmeldte,  100  %  af de fremmødte)",23,"10,6 (Efter 7-trinsskalaen)",23
23661,2017,Winter,"11  (100  %  af de tilmeldte,  100  %  af de fremmødte)",11,"7,9 (Efter 7-trinsskalaen)",11
23662,2018,Winter,"18  (100  %  af de tilmeldte,  100  %  af de fremmødte)",18,"8,4 (Efter 7-trinsskalaen)",18
23662,2019,Winter,"15  (93  %  af de tilmeldte,  100  %  af de fremmødte)",16,8 (Efter 7-trinsskalaen),15
23662,2020,Summer,,1,,1
23662,2020,Winter,"26  (100  %  af de tilmeldte,  100  %  af de fremmødte)",26,"7,4 (Efter 7-trinsskalaen)",26
23662,2021,Winter,"10  (83  %  af de tilmeldte,  100  %  af de fremmødte)",12,"9,1 (Efter 7-trinsskalaen)",10
23662,2022,Winter,"24  (100  %  af de tilmeldte,  100  %  af de fremmødte)",24,"8,2 (Efter 7-trinsskalaen)",24
23662,2023,Winter,"25  (96  %  af de tilmeldte,  100  %  af de fremmødte)",26,"8,9 (Efter 7-trinsskalaen)",25
23711,2017,Summer,,1,,1
23711,2017,Winter,"30  (78  %  af de tilmeldte,  78  %  af de fremmødte)",38,"4,6 (Efter 7-trinsskalaen)",38
23711,2018,Summer,"8  (100  %  af de tilmeldte,  100  %  af de fremmødte)",8,"2,5 (Efter 7-trinsskalaen)",8
23711,2018,Winter,"43  (86  %  af de tilmeldte,  86  %  af de fremmødte)",50,"6,4 (Efter 7-trinsskalaen)",50
23711,2019,Summer,"5  (71  %  af de tilmeldte,  71  %  af de fremmødte)",7,3 (Efter 7-trinsskalaen),7
23711,2019,Winter,"47  (83  %  af de tilmeldte,  90  %  af de fremmødte)",56,7 (Efter 7-trinsskalaen),52
23711,2020,Summer,,3,,2
23711,2020,Winter,"41  (87  %  af de tilmeldte,  93  %  af de fremmødte)",47,"8,1 (Efter 7-trinsskalaen)",44
